timestamp,emg_value
1765877678.8285398,494
1765877678.8285508,494
1765877678.8285599,495
1765877678.8285692,495
1765877678.828577,494
1765877678.828586,495
1765877678.828594,495
1765877678.828602,495
1765877678.8286111,495
1765877678.82862,495
1765877678.828628,495
1765877678.828636,495
1765877678.828644,495
1765877678.828653,495
1765877678.828661,495
1765877678.8286688,495
1765877678.8286772,494
1765877678.828686,495
1765877678.828694,495
1765877678.828703,495
1765877678.8287108,494
1765877678.8287191,494
1765877678.828727,495
1765877678.828736,495
1765877678.828744,495
1765877678.8287601,495
1765877678.828771,495
1765877678.828779,495
1765877678.8287868,495
1765877678.828795,495
1765877678.828803,495
1765877678.8288121,495
1765877678.82882,494
1765877678.8288288,495
1765877678.8288379,495
1765877678.828846,495
1765877678.828854,494
1765877678.828862,495
1765877678.8288698,494
1765877678.828879,495
1765877678.828887,495
1765877678.828896,494
1765877678.828904,494
1765877678.828912,495
1765877678.828921,494
1765877678.828929,495
1765877678.828938,495
1765877678.8289459,495
1765877678.828955,495
1765877678.828963,494
1765877678.828972,495
1765877678.828982,495
1765877678.828993,494
1765877678.829003,495
1765877678.829011,494
1765877678.8290188,494
1765877678.8290272,495
1765877678.829036,495
1765877678.8290439,494
1765877678.829052,494
1765877678.82906,495
1765877678.829068,494
1765877678.829077,495
1765877678.8290849,494
1765877678.8290932,495
1765877678.8291042,495
1765877678.829112,494
1765877678.829121,495
1765877678.829129,495
1765877678.8291368,495
1765877678.8291452,494
1765877678.829153,494
1765877678.829162,495
1765877678.829171,495
1765877678.8291788,495
1765877678.8291872,495
1765877678.829196,495
1765877678.829207,494
1765877678.8292181,495
1765877678.829229,495
1765877678.829237,495
1765877678.829246,495
1765877678.829254,494
1765877678.829262,495
1765877678.8292701,494
1765877678.829279,495
1765877678.8292868,495
1765877678.829296,495
1765877678.829304,494
1765877678.829312,494
1765877678.82932,494
1765877678.829329,495
1765877678.8293371,495
1765877678.829346,495
1765877678.829355,495
1765877678.8293629,495
1765877678.829372,495
1765877678.82938,495
1765877678.8293881,495
1765877678.829397,495
1765877678.8294048,495
1765877678.8294132,495
1765877678.829422,495
1765877678.82943,495
1765877678.829439,495
1765877678.829466,494
1765877678.829485,494
1765877678.829494,495
1765877678.8295019,495
1765877678.829534,495
1765877678.829542,494
1765877678.8295512,495
1765877678.829559,494
1765877678.829567,495
1765877678.8295748,494
1765877678.8295832,495
1765877678.829591,495
1765877678.829599,495
1765877678.829608,495
1765877678.829616,495
1765877678.8296242,495
1765877678.829632,495
1765877678.82964,495
1765877678.8296478,495
1765877678.8296561,495
1765877678.829664,495
1765877678.8296719,495
1765877678.829699,495
1765877678.829707,495
1765877678.8297238,495
1765877678.8297322,495
1765877678.8297431,495
1765877678.829754,495
1765877678.829762,495
1765877678.82977,494
1765877678.829779,494
1765877678.8297868,495
1765877678.8297951,494
1765877678.829803,495
1765877678.8298109,495
1765877678.829819,495
1765877678.829827,495
1765877678.8298361,495
1765877678.829844,495
1765877678.8298519,495
1765877678.8298602,495
1765877678.829868,494
1765877678.829876,495
1765877678.8298838,495
1765877678.8298922,495
1765877678.8299,495
1765877678.829908,495
1765877678.829917,495
1765877678.829925,495
1765877678.8299332,495
1765877678.829941,495
1765877678.829949,495
1765877678.829957,495
1765877678.829969,495
1765877678.8299782,494
1765877678.829986,495
1765877678.829994,495
1765877678.8300018,494
1765877678.830016,495
1765877678.830035,495
1765877678.8300438,494
1765877678.8300521,495
1765877678.830061,495
1765877678.830069,495
1765877678.830078,495
1765877678.830086,494
1765877678.8301098,494
1765877678.830119,494
1765877678.830144,495
1765877678.830153,494
1765877678.8301609,494
1765877678.8301692,495
1765877678.830177,495
1765877678.830186,495
1765877678.830195,495
1765877678.830204,495
1765877678.830212,495
1765877678.83022,495
1765877678.8302279,495
1765877678.830241,494
1765877678.830252,494
1765877678.83026,495
1765877678.8302689,494
1765877678.8302772,494
1765877678.830286,495
1765877678.8302941,494
1765877678.830302,494
1765877678.8303099,495
1765877678.8303192,495
1765877678.830327,494
1765877678.830336,494
1765877678.830344,494
1765877678.8303528,494
1765877678.8303611,495
1765877678.830369,495
1765877678.8303769,494
